,Title,Artist,Album,Popularity,Play Count,Track URL,Acousticness,Danceability,Loudness,Valence,Energy,Liveness,Tempo,Explicit,Instrumentalness,Duration (ms),Genres,Sub_Genre,Main Genre,Release Year
191,Love Story (Taylor’s Version),Taylor Swift,Love Story (Taylor’s Version),86,1,https://open.spotify.com/track/3CeCwYWvdfXbZLXFhBrbnf,0.135,0.626,-4.302,0.416,0.79,0.0989,119.082,FALSE,3.97E-06,235767,pop,pop,Pop,2021
192,Afterglow,Ed Sheeran,Afterglow,75,1,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq,0.698,0.641,-5.851,0.273,0.324,0.328,110.184,FALSE,0,185487,"pop, singer-songwriter pop, uk pop",singer-songwriter pop,Pop,2021
193,GIRL LIKE ME,Black Eyed Peas  & Shakira,TRANSLATION,76,15,https://open.spotify.com/track/1zLBsSVxETQOfINOLYvT5m,0.0206,0.965,-8.784,0.312,0.485,0.0655,124.025,TRUE,0.0237,222523,"dance pop, pop, pop rap",pop,Pop,2021
194,BICHOTA,KAROL G,BICHOTA,75,1,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1,0.212,0.863,-4.158,0.838,0.666,0.103,163.908,TRUE,0.000493,178947,"reggaeton, reggaeton colombiano, trap latino, urbano latino",reggaeton colombiano,Reggaeton,2021
195,Bandido,Myke Towers  & Juhn,Bandido,76,1,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb,0.122,0.713,-4.637,0.682,0.617,0.0962,168.021,FALSE,0,232853,"reggaeton, trap latino, urbano latino",trap latino,Hip-Hop,2021
196,Prisoner (feat. Dua Lipa),Miley Cyrus  & Dua Lipa,Prisoner (feat. Dua Lipa),4,1,https://open.spotify.com/track/5JqZ3oqF00jkT81foAFvqg,0.0103,0.781,-3.912,0.595,0.67,0.0761,127.99,FALSE,0,169333,pop,pop,Pop,2021
197,Blinding Lights,The Weeknd,After Hours,93,14,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,-5.934,0.334,0.73,0.0897,171.005,FALSE,9.54E-05,200040,"canadian contemporary r&b, canadian pop, pop",canadian pop,Pop,2021
198,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5  & Megan Thee Stallion,Beautiful Mistakes (feat. Megan Thee Stallion),31,1,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU,0.0377,0.713,-5.483,0.721,0.676,0.154,99.048,FALSE,0,227395,pop,pop,Pop,2021
199,Therefore I Am,Billie Eilish,Therefore I Am,76,1,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,0.218,0.889,-7.773,0.716,0.34,0.055,94.009,FALSE,0.13,174321,"art pop, electropop, pop",electropop,Pop,2021
200,test drive,Ariana Grande,Positions (Deluxe),66,19,https://open.spotify.com/track/3eZYOQO4UzKrUDYDghtnFw,0.0251,0.698,-4.943,0.322,0.708,0.124,115.036,FALSE,0,122174,pop,pop,Pop,2021
201,Lemonade,Internet Money  & Gunna  & Don Toliver  & NAV,"Lemonade (feat. Gunna, Don Toliver & NAV)",76,1,https://open.spotify.com/track/02kDW379Yfd5PzW5A6vuGt,0.256,0.799,-6.153,0.471,0.66,0.111,140.04,TRUE,0,195429,pop rap,pop rap,Hip-Hop,2021
202,Watermelon Sugar,Harry Styles,Fine Line,92,12,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.122,0.548,-4.209,0.557,0.816,0.335,95.39,FALSE,0,174000,pop,pop,Pop,2021
203,Lost Cause,Billie Eilish,Lost Cause,2,1,https://open.spotify.com/track/2xdwCJLfKCkat14mlgR26M,0.705,0.671,-8.494,0.518,0.336,0.0577,75.051,TRUE,0.00751,212496,"art pop, electropop, pop",electropop,Pop,2021
204,Selfish Love (with Selena Gomez),DJ Snake  & Selena Gomez,Selfish Love (with Selena Gomez),63,1,https://open.spotify.com/track/3XoflnowYPFRPOh3uFvHcm,0.0206,0.723,-7.973,0.443,0.646,0.0994,110.971,FALSE,0.352,168649,"edm, electronic trap, pop, pop dance",electronic trap,Hip-Hop,2021
205,What You Know Bout Love,Pop Smoke,LOVE,0,49,https://open.spotify.com/track/5TnQ453LtEy08EwrIUtB1e,0.655,0.584,-8.502,0.56,0.547,0.134,83.917,TRUE,1.64E-06,160000,"brooklyn drill, rap",rap,Hip-Hop,2021
206,Dynamite,BTS,BE,7,8,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,0.0112,0.746,-4.41,0.737,0.765,0.0936,114.044,FALSE,0,199054,"k-pop, k-pop boy group, pop",k-pop boy group,K-Pop,2021
207,Head & Heart (feat. MNEK),Joel Corry  & MNEK,Head & Heart (feat. MNEK),82,1,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.168,0.734,-3.158,0.905,0.874,0.0489,122.953,FALSE,1.14E-05,166028,"dance pop, pop dance, uk dance",pop dance,Pop,2021
208,Save Your Tears,The Weeknd,After Hours,90,14,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,0.0212,0.68,-5.487,0.644,0.826,0.543,118.051,TRUE,1.24E-05,215627,"canadian contemporary r&b, canadian pop, pop",canadian pop,Pop,2021
209,Body,Megan Thee Stallion,Good News,73,17,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa,0.0166,0.914,-6.1,0.469,0.732,0.107,94.066,TRUE,0,171067,"houston rap, pop, rap, trap queen",pop,Pop,2021
210,Best Friend (feat. Doja Cat),Saweetie  & Doja Cat,Best Friend (feat. Doja Cat),75,1,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y,0.00302,0.84,-4.12,0.402,0.766,0.0684,94.018,TRUE,3.61E-06,155884,"cali rap, trap queen",trap queen,Hip-Hop,2021
211,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande  & Doja Cat  & Megan Thee Stallion,34+35 (Remix),67,1,https://open.spotify.com/track/3jjBPF4NDMCU51psU8JPpR,0.205,0.88,-5.766,0.726,0.662,0.227,109.988,TRUE,0,182438,pop,pop,Pop,2021
212,What’s Next,Drake,Scary Hours 2,75,3,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,0.0136,0.781,-6.959,0.0628,0.594,0.162,129.895,TRUE,0,178154,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",canadian pop,Pop,2021
213,On The Ground,ROSÉ,R,74,2,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ,0.0174,0.311,-6.578,0.286,0.607,0.131,188.7,FALSE,0,168086,k-pop,k-pop,K-Pop,2021
214,As I Am (feat. Khalid),Justin Bieber  & Khalid,Justice,67,16,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J,0.127,0.595,-8.149,0.109,0.543,0.0975,99.928,FALSE,0,174406,"canadian pop, pop",pop,Pop,2021
215,Met Him Last Night (feat. Ariana Grande),Demi Lovato  & Ariana Grande,Dancing With The Devil…The Art of Starting Over,62,19,https://open.spotify.com/track/0BI0hfbmqybnd3TezrDME3,0.22,0.538,-4.548,0.12,0.512,0.101,144.978,TRUE,0,204632,"pop, post-teen pop",post-teen pop,Pop,2021
216,m y . l i f e (with 21 Savage & Morray),J. Cole  & 21 Savage  & Morray,The Off-Season,82,12,https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG,0.0622,0.597,-7.026,0.0753,0.587,0.214,140.021,TRUE,0,218802,"conscious hip hop, hip hop, north carolina hip hop, rap",hip hop,Hip-Hop,2021
217,Your Power,Billie Eilish,Your Power,3,1,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD,0.937,0.634,-14.007,0.203,0.285,0.232,129.65,FALSE,0.000359,245897,"art pop, electropop, pop",electropop,Pop,2021
218,Permission to Dance,BTS,Butter / Permission to Dance,5,4,https://open.spotify.com/track/0LThjFY2iTtNdd4wviwVV2,0.00544,0.702,-5.33,0.646,0.741,0.337,124.925,FALSE,0,187585,"k-pop, k-pop boy group, pop",k-pop boy group,K-Pop,2021
219,Motley Crew,Post Malone,Motley Crew,78,1,https://open.spotify.com/track/40uMIn2zJLAQhNXghRjBed,0.0904,0.797,-3.818,0.288,0.631,0.0998,129.915,TRUE,3.71E-06,184213,"dfw rap, melodic rap, pop, rap",melodic rap,Hip-Hop,2021
220,Fair Trade (with Travis Scott),Drake  & Travis Scott,Certified Lover Boy,88,21,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS,0.0503,0.666,-8.545,0.292,0.465,0.215,167.937,TRUE,0,291175,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",canadian pop,Pop,2021
221,Hurricane,Kanye West,Donda,8,27,https://open.spotify.com/track/0RbW8kWozrVSIGb4V13o0o,0.0466,0.587,-6.569,0.351,0.561,0.109,80.009,FALSE,0,243187,"chicago rap, hip hop, rap",hip hop,Hip-Hop,2021
222,Pepas,Farruko,Pepas,86,1,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k,0.00776,0.762,-3.955,0.442,0.766,0.128,130.001,TRUE,6.98E-05,287120,"reggaeton, trap latino, urbano latino",trap latino,Hip-Hop,2021
223,THATS WHAT I WANT,Lil Nas X,MONTERO,85,15,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,0.00614,0.737,-4.51,0.546,0.846,0.0486,87.981,TRUE,0,143901,lgbtq+ hip hop,lgbtq+ hip hop,Hip-Hop,2021
224,Rumors (feat. Cardi B),Lizzo  & Cardi B,Rumors (feat. Cardi B),71,1,https://open.spotify.com/track/6KgtcmCF9Ky68XC7ezxl3s,0.13,0.827,-5.524,0.607,0.731,0.418,118.992,TRUE,0,172833,"escape room, minnesota hip hop, pop, trap queen",minnesota hip hop,Hip-Hop,2021
225,Skate,Bruno Mars  & Anderson .Paak  & Silk Sonic,Skate,2,2,https://open.spotify.com/track/2sXf2JdbB2GlNju00kw9WE,0.037,0.708,-8.365,0.698,0.598,0.17,112.027,FALSE,0,203123,"dance pop, pop",pop,Pop,2021
226,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW  & Travis Barker,t r a n s p a r e n t s o u l feat. Travis Barker,67,1,https://open.spotify.com/track/1QL7nSDZCwZMnbisV4KOXt,0.0021,0.39,-5.201,0.191,0.83,0.156,90.021,TRUE,0,168030,"afrofuturism, pop, post-teen pop, pov: indie",pop,Pop,2021
227,Cold Heart - PNAU Remix,Elton John  & Dua Lipa  & PNAU,Cold Heart (PNAU Remix),88,1,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz,0.034,0.796,-6.312,0.942,0.798,0.0952,116.032,FALSE,4.19E-05,202735,"glam rock, mellow gold, piano rock, rock",mellow gold,Pop,2021
228,Leave Before You Love Me (with Jonas Brothers),Marshmello  & Jonas Brothers,Leave Before You Love Me,86,1,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1,0.00226,0.721,-4.77,0.637,0.738,0.118,119.976,FALSE,4.41E-06,154983,"brostep, edm, pop, progressive electro house",edm,EDM,2021
229,Girl From Rio,Anitta,Girl From Rio,72,1,https://open.spotify.com/track/2plRom0urixt6BE8t7kOhQ,0.00727,0.692,-6.717,0.733,0.639,0.199,140.059,FALSE,0,194422,"funk pop, funk rj, pagode baiano, pop, pop nacional",funk rj,Pop,2021
230,Arcade (feat. FLETCHER),Duncan Laurence  & FLETCHER,Small Town Boy,70,13,https://open.spotify.com/track/4Ld4kbKo1eOzToQ0P8JA0V,0.815,0.446,-9.328,0.267,0.395,0.128,71.944,FALSE,0.00216,187453,dutch pop,dutch pop,Pop,2021
231,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes  & Tainy,Summer Of Love,80,1,https://open.spotify.com/track/0z8hI3OPS8ADPWtoCjjLl6,0.0297,0.776,-4.501,0.494,0.808,0.103,123.988,FALSE,0.000127,184104,"canadian pop, pop, viral pop",pop,Pop,2021
232,Meet Me At Our Spot,THE ANXIETY  & WILLOW  & Tyler Cole,THE ANXIETY,79,10,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG,0.0153,0.773,-7.93,0.399,0.47,0.0851,94.995,TRUE,0.000193,162680,modern alternative pop,modern alternative pop,Pop,2021
233,Life Goes On,Oliver Tree,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",78,21,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC,0.186,0.7,-5.187,0.569,0.49,0.117,79.982,FALSE,0,161803,alternative hip hop,alternative hip hop,Hip-Hop,2021
234,Dick (feat. Doja Cat),StarBoi3  & Doja Cat,Dick (feat. Doja Cat),72,1,https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0,0.13,0.647,-6.831,0.474,0.608,0.0584,125.994,TRUE,0,175238,viral rap,viral rap,Hip-Hop,2021
235,Praise God,Kanye West,Donda,78,27,https://open.spotify.com/track/0WSEq9Ko4kFPt8yo3ICd6T,0.00904,0.798,-6.466,0.212,0.545,0.258,118.029,FALSE,9.48E-05,226653,"chicago rap, hip hop, rap",hip hop,Hip-Hop,2021
237,As It Was,Harry Styles,As It Was,93,1,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7,0.342,0.52,-5.338,0.662,0.731,0.311,173.93,FALSE,0.00101,167303,pop,pop,Pop,2022
238,Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,91,23,https://open.spotify.com/track/1IHWl5LamUGEuP4ozKQSXZ,0.0993,0.65,-5.198,0.187,0.715,0.126,106.672,TRUE,0.000291,243717,"reggaeton, trap latino, urbano latino",trap latino,Hip-Hop,2022
239,Unholy (feat. Kim Petras),Sam Smith  & Kim Petras,Unholy (feat. Kim Petras),90,1,https://open.spotify.com/track/3nqQXoyQOWXiESFLlDF1hG,0.013,0.714,-7.375,0.238,0.472,0.266,131.121,FALSE,4.51E-06,156943,"pop, uk pop",uk pop,Pop,2022
240,Anti-Hero,Taylor Swift,Midnights,95,13,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu,0.13,0.637,-6.571,0.533,0.643,0.142,97.008,FALSE,1.80E-06,200690,pop,pop,Pop,2022
241,Running Up That Hill (A Deal With God) - 2018 Remaster,Kate Bush,Hounds of Love (2018 Remaster),37,12,https://open.spotify.com/track/29d0nY7TzCoi22XBqDQkiP,0.659,0.625,-11.903,0.139,0.533,0.0546,108.296,FALSE,0.00266,300840,"art pop, art rock, baroque pop, new wave pop, permanent wave, piano rock, singer-songwriter",art rock,Rock,2022
242,CUFF IT,Beyoncé,RENAISSANCE,90,16,https://open.spotify.com/track/1xzi1Jcr7mEi9K2RfzLOqS,0.0368,0.78,-5.668,0.642,0.689,0.0698,115.042,TRUE,9.69E-06,225389,"pop, r&b",r&b,R&B,2022
243,abcdefu,GAYLE,abcdefu,84,1,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,0.299,0.695,-5.692,0.415,0.54,0.367,121.932,TRUE,0,168602,modern alternative pop,modern alternative pop,Pop,2022
244,traitor,Olivia Rodrigo,SOUR,89,11,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,0.691,0.38,-7.885,0.0849,0.339,0.12,100.607,FALSE,0,229227,pop,pop,Pop,2022
245,Glimpse of Us,Joji,Glimpse of Us,87,1,https://open.spotify.com/track/6xGruZOHLs39ZbVccQTuPZ,0.891,0.44,-9.258,0.268,0.317,0.141,169.914,FALSE,4.78E-06,233456,viral pop,viral pop,Pop,2022
246,Bad Habit,Steve Lacy,Gemini Rights,85,10,https://open.spotify.com/track/4k6Uh1HXdhtusDW5y8Gbvy,0.613,0.686,-7.093,0.7,0.494,0.402,168.946,TRUE,5.80E-05,232067,afrofuturism,afrofuturism,R&B,2022
247,First Class,Jack Harlow,First Class,25,1,https://open.spotify.com/track/1rDQ4oMwGJI7B4tovsBOxc,0.0254,0.905,-6.135,0.324,0.563,0.113,106.998,TRUE,9.71E-06,173948,"deep underground hip hop, kentucky hip hop, pop rap, rap",kentucky hip hop,Hip-Hop,2022
248,Super Freaky Girl,Nicki Minaj,Super Freaky Girl,80,1,https://open.spotify.com/track/4C6Uex2ILwJi9sZXRdmqXp,0.0645,0.95,-2.653,0.912,0.891,0.309,133.01,TRUE,1.77E-05,170977,"hip pop, pop, queens hip hop, rap",pop,Pop,2022
249,About Damn Time,Lizzo,About Damn Time,83,1,https://open.spotify.com/track/1PckUlxKqWQs3RlWXVBLw3,0.0995,0.836,-6.305,0.722,0.743,0.335,108.966,TRUE,0,191822,"escape room, minnesota hip hop, pop, trap queen",minnesota hip hop,Hip-Hop,2022
250,Me Porto Bonito,Bad Bunny  & Chencho Corleone,Un Verano Sin Ti,93,23,https://open.spotify.com/track/6Sq7ltF9Qa7SNFBsV5Cogx,0.0901,0.911,-5.105,0.425,0.712,0.0933,92.005,TRUE,2.68E-05,178567,"reggaeton, trap latino, urbano latino",trap latino,Hip-Hop,2022
251,Heat Waves,Glass Animals,Dreamland (+ Bonus Levels),54,18,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,0.44,0.761,-6.9,0.531,0.525,0.0921,80.87,FALSE,6.70E-06,238805,"gauze pop, indietronica, modern rock, pov: indie, shiver pop",indietronica,Indie,2022
252,Late Night Talking,Harry Styles,Harry's House,90,13,https://open.spotify.com/track/1qEmFfgcLObUfQm0j1W2CK,0.298,0.714,-4.595,0.901,0.728,0.106,114.996,FALSE,0,177955,pop,pop,Pop,2022
253,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X  & Jack Harlow,INDUSTRY BABY (feat. Jack Harlow),84,1,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,0.0203,0.736,-7.409,0.894,0.704,0.0501,149.995,TRUE,0,212000,lgbtq+ hip hop,lgbtq+ hip hop,Hip-Hop,2022
254,Boyfriend,Dove Cameron,Boyfriend,84,1,https://open.spotify.com/track/59CfNbkERJ3NoTXDvoURjj,0.232,0.345,-6.543,0.232,0.612,0.194,179.773,TRUE,0,153000,pop,pop,Pop,2022
255,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap  & Quevedo,"Quevedo: Bzrp Music Sessions, Vol. 52",93,1,https://open.spotify.com/track/2tTmW7RDtMQtBk7m2rYeSw,0.0125,0.621,-5.548,0.55,0.782,0.23,128.033,FALSE,0.033,198938,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino",pop venezolano,Hip-Hop,2022
256,Envolver,Anitta,Envolver,78,1,https://open.spotify.com/track/3IAfUEeaXRX9s9UdKOJrFI,0.152,0.812,-5.421,0.396,0.736,0.0914,91.993,FALSE,0.00254,193806,"funk pop, funk rj, pagode baiano, pop, pop nacional",funk rj,Pop,2022
257,DESPECHÁ,ROSALÍA,DESPECHÁ,84,1,https://open.spotify.com/track/5ildQOEKmJuWGl2vRkFdYc,0.184,0.919,-6.521,0.775,0.623,0.0609,130.037,TRUE,1.63E-05,157018,"pop, r&b en espanol",r&b en espanol,R&B,2022
258,Pink Venom,BLACKPINK,Pink Venom,75,1,https://open.spotify.com/track/0skYUMpS0AcbpjcGsAbRGj,0.0202,0.798,-7.139,0.745,0.697,0.259,90.031,FALSE,0,186964,"k-pop, k-pop girl group, pop",k-pop girl group,K-Pop,2022
259,THATS WHAT I WANT,Lil Nas X,MONTERO,85,15,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,0.00614,0.737,-4.51,0.546,0.846,0.0486,87.981,TRUE,0,143901,lgbtq+ hip hop,lgbtq+ hip hop,Hip-Hop,2022
260,Ghost,Justin Bieber,Justice,89,16,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G,0.185,0.601,-5.569,0.441,0.741,0.415,153.96,FALSE,2.91E-05,153190,"canadian pop, pop",pop,Pop,2022
261,I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",95,1,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,0.0826,0.704,-5.927,0.825,0.797,0.0546,139.994,FALSE,0.000745,148486,"piano rock, pop",pop,Pop,2022
262,Cold Heart - PNAU Remix,Elton John  & Dua Lipa  & PNAU,The Lockdown Sessions,74,16,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,0.0354,0.795,-6.32,0.934,0.8,0.0915,116.032,FALSE,7.25E-05,202735,"glam rock, mellow gold, piano rock, rock",mellow gold,Pop,2022
263,Left and Right (Feat. Jung Kook of BTS),Charlie Puth  & Jung Kook  & BTS,Left and Right (Feat. Jung Kook of BTS),86,1,https://open.spotify.com/track/0mBP9X2gPCuapvpZ7TGDk3,0.619,0.881,-4.898,0.719,0.592,0.0901,101.058,FALSE,1.32E-05,154487,"pop, viral pop",viral pop,Pop,2022
264,Bam Bam (feat. Ed Sheeran),Camila Cabello  & Ed Sheeran,Familia,80,12,https://open.spotify.com/track/2DB4DdfCFMw1iaR6JaR03a,0.182,0.756,-6.377,0.956,0.697,0.333,94.996,FALSE,0,206071,"dance pop, pop",pop,Pop,2022
265,MIDDLE OF THE NIGHT,Elley Duhé,MIDDLE OF THE NIGHT,88,1,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,0.0228,0.41,-8.271,0.0899,0.611,0.116,185.727,FALSE,0,184448,alt z,alt z,Hip-Hop,2022
266,All For Us,Labrinth  & Zendaya,Imagination & the Misfit Kid,76,15,https://open.spotify.com/track/76YSWx6L6FNsuaP6GWBb8P,0.0108,0.46,-6.642,0.18,0.66,0.34,141.722,FALSE,0.000139,191710,"indie poptimism, pop",pop,Pop,2022
267,I Like You (A Happier Song) (with Doja Cat),Post Malone  & Doja Cat,Twelve Carat Toothache,88,14,https://open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj,0.121,0.733,-6.009,0.472,0.67,0.121,100.964,TRUE,0,192841,"dfw rap, melodic rap, pop, rap",melodic rap,Hip-Hop,2022
268,Shivers,Ed Sheeran,=,89,14,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,0.281,0.788,-2.724,0.822,0.859,0.0424,141.02,FALSE,0,207853,"pop, singer-songwriter pop, uk pop",singer-songwriter pop,Pop,2022
269,good 4 u,Olivia Rodrigo,SOUR,89,11,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,0.335,0.563,-5.044,0.688,0.664,0.0849,166.928,TRUE,0,178147,pop,pop,Pop,2022
270,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),84,1,https://open.spotify.com/track/38T0tPVZHcPZyhtOcCP7pF,0.148,0.637,-4.971,0.308,0.715,0.0892,141.872,TRUE,0,210576,lgbtq+ hip hop,lgbtq+ hip hop,Hip-Hop,2022
271,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons  & JID  & Arcane  & League of Legends,Enemy (with JID) [from the series Arcane League of Legends],83,1,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,0.237,0.728,-4.424,0.555,0.783,0.434,77.011,FALSE,0,173381,"modern rock, pop, rock",pop,Pop,2022
272,Lavender Haze,Taylor Swift,Midnights,88,13,https://open.spotify.com/track/5jQI2r1RdgtuT8S3iG8zFC,0.258,0.733,-10.489,0.0976,0.436,0.157,96.985,TRUE,0.000573,202396,pop,pop,Pop,2022
273,Easy On Me,Adele,30,85,12,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds,0.578,0.604,-7.519,0.13,0.366,0.133,141.981,FALSE,0,224695,"british soul, pop, pop soul, uk pop",pop,Pop,2022
274,Sacrifice,The Weeknd,Dawn FM,79,16,https://open.spotify.com/track/1nH2PkJL1XoUq8oE6tBZoU,0.0296,0.735,-6.523,0.905,0.795,0.0678,122,TRUE,3.18E-05,188918,"canadian contemporary r&b, canadian pop, pop",canadian pop,Pop,2022
275,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),80,2,https://open.spotify.com/track/35ovElsgyAtQwYPYnZJECg,0.899,0.247,-6.083,0.172,0.299,0.131,177.115,FALSE,0,196520,"barbadian pop, pop, urban contemporary",pop,Pop,2022
276,We Don't Talk About Bruno,Carolina Gaitán - La Gaita  & Mauro Castillo  & Adassa  & Rhenzy Feliz  & Diane Guerrero  & Stephanie Beatriz  & Encanto - Cast,Encanto (Original Motion Picture Soundtrack),78,44,https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,0.357,0.577,-8.516,0.83,0.45,0.111,205.863,FALSE,0,216120,movie tunes,movie tunes,Soundtrack,2022
277,BREAK MY SOUL,Beyoncé,BREAK MY SOUL,75,1,https://open.spotify.com/track/2KukL7UlQ8TdvpaA7bY3ZJ,0.0575,0.687,-5.04,0.853,0.887,0.27,114.941,FALSE,2.21E-06,278282,"pop, r&b",r&b,R&B,2022
278,Woman,Doja Cat,Planet Her,88,14,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,0.0888,0.824,-4.175,0.881,0.764,0.117,107.998,TRUE,0.00294,172627,"dance pop, pop",pop,Pop,2022
279,PROVENZA,KAROL G,PROVENZA,83,1,https://open.spotify.com/track/7dSZ6zGTQx66c2GF91xCrb,0.656,0.87,-8.006,0.53,0.516,0.11,111.005,FALSE,0.00823,210200,"reggaeton, reggaeton colombiano, trap latino, urbano latino",reggaeton colombiano,Reggaeton,2022
280,Te Felicito,Shakira  & Rauw Alejandro,Te Felicito,86,1,https://open.spotify.com/track/2rurDawMfoKP4uHyb2kJBt,0.234,0.695,-4.654,0.575,0.636,0.081,174.14,FALSE,0,172235,"colombian pop, dance pop, latin pop, pop",dance pop,Pop,2022
281,Moscow Mule,Bad Bunny,Un Verano Sin Ti,88,23,https://open.spotify.com/track/6Xom58OOXk2SoU711L2IXO,0.294,0.804,-5.453,0.292,0.674,0.115,99.968,TRUE,1.18E-06,245940,"reggaeton, trap latino, urbano latino",trap latino,Hip-Hop,2022
282,Shut Down,BLACKPINK,BORN PINK,78,8,https://open.spotify.com/track/0ARKW62l9uWIDYMZTUmJHF,0.00412,0.82,-5.102,0.668,0.686,0.184,110.058,FALSE,0,175889,"k-pop, k-pop girl group, pop",k-pop girl group,K-Pop,2022
283,MAMIII,Becky G  & KAROL G,MAMIII,82,1,https://open.spotify.com/track/1ri9ZUkBJVFUdgwzCnfcYs,0.0934,0.843,-3.563,0.899,0.7,0.14,93.991,FALSE,0,226088,"latin pop, latin viral pop, rap latina, reggaeton, urbano latino",latin viral pop,Pop,2022
284,Sweetest Pie,Megan Thee Stallion  & Dua Lipa,Sweetest Pie,76,1,https://open.spotify.com/track/7mFj0LlWtEJaEigguaWqYh,0.167,0.814,-7.178,0.677,0.628,0.101,123.977,TRUE,0,201334,"houston rap, pop, rap, trap queen",pop,Pop,2022
285,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd  & Ariana Grande,After Hours (Deluxe),84,18,https://open.spotify.com/track/1oFAF1hdPOickyHgbuRjyX,0.0215,0.65,-4.645,0.593,0.825,0.0936,118.091,FALSE,2.44E-05,191014,"canadian contemporary r&b, canadian pop, pop",canadian pop,Pop,2022
286,Jimmy Cooks (feat. 21 Savage),Drake  & 21 Savage,"Honestly, Nevermind",91,14,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,0.000307,0.529,-4.711,0.366,0.673,0.093,165.921,TRUE,2.41E-06,218365,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",canadian pop,Pop,2022
287,STAY (with Justin Bieber),The Kid LAROI  & Justin Bieber,F*CK LOVE 3: OVER YOU,29,29,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,0.0383,0.591,-5.484,0.478,0.764,0.103,169.928,TRUE,0,141806,australian hip hop,australian hip hop,Hip-Hop,2022
