,Title,Artist,Album,Popularity,Play Count,Track URL,Acousticness,Danceability,Loudness,Valence,Energy,Liveness,Tempo,Explicit,Instrumentalness,Duration (ms),Genres,Sub_Genre,Main Genre,Release Year
463,Wanna Get To Know You,G-Unit,Beg For Mercy,66,1514140.98,https://open.spotify.com/track/1dHJETCn2X1R1YwVlMvSza,0.106,0.513,-3.651,0.889,0.826,0.0675,76.91,True,0.0,265026,"gangster rap, hardcore hip hop, hip hop, nyc rap, pop rap, queens hip hop, rap, southern hip hop, contemporary r&b, r&b, urban contemporary",hardcore hip hop,Hip-Hop,2004
464,Hey Mama,Black Eyed Peas,Elephunk,65,4942511.6,https://open.spotify.com/track/3KDCYRQl4O681lkYI2sCqE,0.106,0.865,-6.339,0.941,0.876,0.597,100.175,True,1.1e-06,214893,"dance pop, pop, pop rap",pop,Pop,2004
465,"Me, Myself and I",Beyoncé,Dangerously In Love,65,23030865.65,https://open.spotify.com/track/6XsT5UGfpaFeHQf5LRIy4W,0.226,0.75,-9.092,0.536,0.458,0.137,83.61,False,3.25e-05,301133,"pop, r&b",r&b,R&B,2004
466,Nobody's Home,Avril Lavigne,Under My Skin,65,6584184.1,https://open.spotify.com/track/0cZDC7uxNK8lqQ3GgyvCnD,0.000516,0.348,-3.66,0.177,0.907,0.161,185.406,False,0.0,212413,"canadian pop, candy pop, pop",candy pop,Pop,2004
467,Salt Shaker,Ying Yang Twins,Me & My Brother,65,678226.9,https://open.spotify.com/track/4Kd0FzFpOgIGxlBl4HXuFn,0.0509,0.884,-6.022,0.322,0.697,0.094,101.965,True,0.0,252440,"atl hip hop, crunk, dirty south rap, old school atlanta hip hop, southern hip hop, atl hip hop, atlanta bass, crunk, dirty south rap, old school atlanta hip hop, southern hip hop",crunk,Hip-Hop,2004
468,Southside,Lloyd,Southside,65,1435851.95,https://open.spotify.com/track/7lurcq2Yw96B1K0KOJAHxg,0.377,0.688,-9.481,0.448,0.404,0.0813,75.007,False,0.0,277840,"r&b, southern hip hop, trap, urban contemporary, dance pop, hip pop, r&b, urban contemporary",southern hip hop,Hip-Hop,2004
469,One Call Away,Chingy,Jackpot,64,583674.24,https://open.spotify.com/track/0UNTBB02C1aB55Fu4H63qd,0.0918,0.765,-5.926,0.962,0.821,0.217,162.519,False,0.0,276800,"crunk, dirty south rap, hip pop, pop rap, r&b, southern hip hop, movie tunes",dirty south rap,Hip-Hop,2004
470,It's My Life,No Doubt,The Singles Collection,64,1644488.32,https://open.spotify.com/track/2fOxxLz9JVe53itq6pfBak,0.00264,0.606,-4.535,0.771,0.75,0.321,126.316,False,0.000788,225866,"dance pop, dance rock, permanent wave, pop rock, rock",dance rock,Rock,2004
471,Take Me To The Clouds Above - LMC Vs. U2 / Radio Edit,LMC,Take Me To The Clouds Above (LMC Vs. U2 / Remixes),64,3911.68,https://open.spotify.com/track/4zrl5YGi2OqMar45Kdn4BM,0.00232,0.668,-5.395,0.667,0.905,0.141,128.658,False,0.0331,171546,"bouncy house, uk dance, irish rock, permanent wave, rock",uk dance,EDM,2004
472,Lose My Breath,Destiny's Child,Destiny Fulfilled,63,4140969.84,https://open.spotify.com/track/4dvQg9sD8k9y4qiEURuj8v,0.00727,0.814,-5.958,0.545,0.899,0.0979,119.011,False,0.219,242013,"dance pop, girl group, pop, r&b, urban contemporary",girl group,R&B,2004
473,Come With Me - Radio Edit,Special D.,Reckless,63,28952.91,https://open.spotify.com/track/3qLhHLgFCvq6YEzqZhCPEd,0.13,0.739,-5.077,0.501,0.999,0.28,139.982,False,0.00224,185133,"eurodance, hands up",hands up,EDM,2004
474,Amazing,George Michael,Patience,62,2701534.06,https://open.spotify.com/track/0hsrqeudoR9Kymm7RNiVoq,0.0884,0.805,-6.825,0.88,0.754,0.117,128.429,False,1.77e-06,265826,new wave pop,new wave pop,Pop,2004
475,Diary (feat. Tony! Toni! Tone! & Jermaine Paul),Alicia Keys,The Diary Of Alicia Keys,62,6777800.94,https://open.spotify.com/track/5dxHF4lrDimKqnI3GaZUmC,0.555,0.663,-9.711,0.279,0.465,0.125,127.932,False,0.00183,284160,"neo soul, pop, r&b, contemporary r&b, new jack swing, r&b, urban contemporary, deep talent show",pop,Pop,2004
476,Fit but You Know It,The Streets,A Grand Don't Come for Free,62,280769.48,https://open.spotify.com/track/312A8WfROSLvZbMDHBUPDp,0.23,0.68,-1.729,0.895,0.844,0.0305,172.302,True,0.0,254266,"birmingham hip hop, uk garage",uk garage,Hio-Hop,2004
477,I Like That,Houston,It's Already Written,62,7224.24,https://open.spotify.com/track/4MMqj7HaLL8BphbBZnlsdq,0.0154,0.797,-3.925,0.385,0.502,0.1,106.997,False,0.0,236520,"crunk, dirty south rap, hip pop, pop rap, r&b, southern hip hop, g funk, gangster rap, hardcore hip hop, hip hop, rap, west coast rap, atl hip hop",dirty south rap,Hip-Hop,2004
478,Swing Life Away,Rise Against,Siren Song Of The Counter-Culture,61,1617008.13,https://open.spotify.com/track/6GrrkiCRO3HYdgRpO4eKEL,0.544,0.477,-6.961,0.789,0.426,0.0903,184.866,False,0.0,200066,"alternative metal, chicago hardcore, chicago punk, hardcore punk, modern rock, pop punk, post-grunge, punk",chicago hardcore,Punk Rock,2004
479,On Fire,Lloyd Banks,The Hunger For More,61,809568.82,https://open.spotify.com/track/0B2ZuTLZnWQ6gz8RlNwBu1,0.0923,0.759,-4.289,0.429,0.825,0.24,94.857,True,0.00057,187280,"gangster rap, hardcore hip hop, hip hop, pop rap, queens hip hop, rap",hardcore hip hop,Hip-Hop,2004
480,My Place,Nelly,Suit,61,1507378.32,https://open.spotify.com/track/1NAyvpW70a9lxY0YlLWFV4,0.0498,0.6,-4.237,0.642,0.641,0.0982,163.153,True,1.49e-06,336506,"dance pop, gangster rap, hip hop, pop rap, rap, st louis rap, urban contemporary, contemporary r&b, new jack swing, r&b, urban contemporary",gangster rap,Hip-Hop,2004
481,Headsprung,LL COOL J,THE DEFinition,61,944994.92,https://open.spotify.com/track/1GIN41bLhiKeEPeC2vXH8i,0.0114,0.718,-5.76,0.465,0.786,0.0745,99.916,False,2.5e-05,267320,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap",golden age hip hop,Hio-Hop,2004
482,Don't Tell Me,Avril Lavigne,Under My Skin,61,6179003.54,https://open.spotify.com/track/0dEQaNYfp5G7Sflek2Qnde,0.00462,0.523,-2.92,0.484,0.795,0.358,144.106,True,0.0,202013,"canadian pop, candy pop, pop",candy pop,Pop,2004
483,How Come,D12,D-12 World,60,1777867.8,https://open.spotify.com/track/785t3poQsvdkSeH5xGA9R4,0.28,0.745,-2.221,0.547,0.858,0.188,89.983,True,0.0,249533,"detroit hip hop, gangster rap, hip hop",gangster rap,Hip-Hop,2004
484,Sick and Tired,Anastacia,Pieces of A Dream,60,216695.4,https://open.spotify.com/track/54s027DgaSJlvp1q2sdzTa,0.00908,0.598,-4.552,0.47,0.868,0.279,99.848,False,0.0,212266,pop,pop,Pop,2004
485,Tipsy - Club Mix,J-Kwon,Tipsy,60,149831.4,https://open.spotify.com/track/6fqqAsCYfDOtXAD8Ydo06K,0.0653,0.925,-5.827,0.654,0.741,0.044,93.04,True,0.0,247106,"dirty south rap, southern hip hop",southern hip hop,Hip-Hop,2004
486,Only U - No Intro,Ashanti,Concrete Rose,59,1642180.63,https://open.spotify.com/track/3sckKKIx96cjPXtiqPHCTB,0.0374,0.601,-5.576,0.278,0.621,0.188,94.547,False,1.75e-06,186306,"dance pop, hip pop, r&b, urban contemporary",hip pop,Hip-Hop,2004
487,Dragostea Din Tei,O-Zone,DiscO-Zone,59,64289.94,https://open.spotify.com/track/4nnHlGaBwJHb1rBetqj0Yl,0.161,0.812,-3.758,0.706,0.968,0.0661,130.093,False,0.0,213920,"eurodance, europop, moldovan pop",europop,Pop,2004
488,Read Your Mind,Avant,Private Room,59,821654.65,https://open.spotify.com/track/6cR1U61DMpYbS2TtNTlSvo,0.291,0.755,-6.696,0.695,0.381,0.0974,73.108,False,5.13e-06,263506,"contemporary r&b, r&b, urban contemporary",r&b,R&B,2004
489,Take Your Mama,Scissor Sisters,Scissor Sisters,59,304897.84,https://open.spotify.com/track/0LAfANg75hYiV1IAEP3vY6,0.209,0.757,-4.617,0.933,0.957,0.0624,153.944,False,2.29e-05,271906,"dance pop, dance rock",dance rock,Rock,2004
490,Milkshake - Radio Mix,Kelis,Tasty,59,339338.5,https://open.spotify.com/track/2s0ouHqJebHfiQ6C1GUFJd,0.00862,0.891,-6.124,0.819,0.77,0.155,112.997,False,0.0315,182626,"dance pop, hip pop, neo soul, urban contemporary",hip pop,Hip-Hop,2004
491,Pieces Of Me,Ashlee Simpson,Autobiography,59,562917.23,https://open.spotify.com/track/7yXibbAYi4to5oQTeO738f,0.0584,0.532,-4.301,0.759,0.807,0.114,87.183,False,0.0,217440,"dance pop, post-teen pop",post-teen pop,Pop,2004
492,The Closest Thing to Crazy,Katie Melua,Call Off The Search,59,312920.07,https://open.spotify.com/track/3rQjc4GGMcrtXwis7vBzaQ,0.856,0.562,-13.2,0.106,0.219,0.0979,127.831,False,0.000296,252466,uk pop,uk pop,Pop,2004
493,I Don't Want to Be,Gavin DeGraw,Chariot - Stripped,58,747134.54,https://open.spotify.com/track/6ich2xMH5AR39V85miIAN8,0.00791,0.423,-5.13,0.462,0.862,0.133,154.746,False,0.0,217760,"neo mellow, pop rock",pop rock,Pop,2004
494,She Wants To Move,N.E.R.D,Fly Or Die,58,471286.54,https://open.spotify.com/track/4Vqd7MuPVrciqRS3EzhKWb,0.00402,0.766,-4.831,0.8,0.851,0.256,115.012,False,0.000744,213786,"hip hop, virginia hip hop",virginia hip hop,Hip-Hop,2004
495,Breathe Me,Sia,Colour The Small One (Deluxe Edition),58,15479116.56,https://open.spotify.com/track/2Bo0hh0yoQReC4reJav5DT,0.0428,0.553,-7.356,0.19,0.621,0.115,120.051,False,0.596,272066,"australian dance, australian pop, pop",australian pop,Pop,2004
496,Five Colours In Her Hair,McFly,Room On The 3rd Floor,57,260900.4,https://open.spotify.com/track/26QkYH0dmzPQBprter9Jsw,0.0264,0.464,-3.421,0.636,0.901,0.233,97.978,False,0.0,177453,"boy band, talent show",talent show,Pop,2004
497,Sunshine (feat. Anthony Hamilton),Twista,Kamikaze,57,553777.8,https://open.spotify.com/track/5y8WWi1BaKHXfuln0XoIZs,0.261,0.926,-5.337,0.819,0.888,0.348,98.523,True,0.0,226013,"chicago rap, dirty south rap, gangster rap, trap, contemporary r&b, neo soul, new jack swing, r&b, urban contemporary",dirty south rap,Hip-Hop,2004
498,Love Machine,Girls Aloud,What Will The Neighbours Say?,57,294498.48,https://open.spotify.com/track/6SHvqMjPEQqyJaxuEzNcr3,0.00127,0.663,-4.21,0.697,0.95,0.0753,116.02,False,0.00492,205360,"dance pop, europop, girl group, talent show",europop,Pop,2004
499,With You,Jessica Simpson,In This Skin (Deluxe Edition),57,708772.77,https://open.spotify.com/track/7pNJ1T9TGbVbNHKaLhhPri,0.0923,0.553,-4.583,0.605,0.756,0.215,94.487,False,0.0,191826,"dance pop, post-teen pop",post-teen pop,Pop,2004
500,We Belong Together,Mariah Carey,The Emancipation of Mimi,74,14.0,https://open.spotify.com/track/3LmvfNUQtglbTrydsdIqFU,0.0339,0.837,-7.89,0.762,0.462,0.09,139.986,False,0.0,201400,"dance pop, pop, urban contemporary",pop,Pop,2005
501,Let Me Love You,Mario,Let Me Love You,77,1.0,https://open.spotify.com/track/3ibKnFDaa3GhpPGlOUj7ff,0.235,0.656,-8.97,0.556,0.578,0.118,94.514,False,0.0,256733,"dance pop, r&b, southern hip hop, urban contemporary",r&b,R&B,2005
502,Gold Digger,Kanye West  & Jamie Foxx,Late Registration,83,21.0,https://open.spotify.com/track/1PS1QMdUqOal0ai3Gt7sDQ,0.0195,0.629,-5.572,0.623,0.696,0.0554,93.034,True,0.0,207627,"chicago rap, hip hop, rap",hip hop,Hip-Hop,2005
503,Pon de Replay,Rihanna,Music Of The Sun,82,13.0,https://open.spotify.com/track/4TsmezEQVSZNNPv5RJ65Ov,0.000155,0.779,-8.415,0.498,0.64,0.101,99.019,False,0.00077,246960,"barbadian pop, pop, urban contemporary",pop,Pop,2005
504,Candy Shop,50 Cent  & Olivia,The Massacre,84,22.0,https://open.spotify.com/track/5D2mYZuzcgjpchVY1pmTPh,0.0253,0.614,-7.961,0.755,0.574,0.38,125.173,True,3.2e-05,209107,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",gangster rap,Hip-Hop,2005
505,You're Beautiful,James Blunt,Back to Bedlam,79,10.0,https://open.spotify.com/track/0vg4WnUWvze6pBOJDTq99k,0.633,0.675,-9.87,0.454,0.479,0.088,81.998,True,1.76e-05,209493,"neo mellow, pop rock",pop rock,Pop,2005
506,Boulevard of Broken Dreams,Green Day,Greatest Hits: God's Favorite Band,80,22.0,https://open.spotify.com/track/5GorCbAP4aL0EJ16frG2hd,0.00552,0.496,-4.095,0.474,0.682,0.0589,167.06,True,2.94e-05,262333,"modern rock, permanent wave, punk, rock",permanent wave,Rock,2005
507,Don't Cha,The Pussycat Dolls  & Busta Rhymes,PCD,71,12.0,https://open.spotify.com/track/1gZ7i4qxXkHZb1r6eioaAP,0.00516,0.877,-3.493,0.569,0.637,0.0959,119.988,False,2.5e-06,272080,"dance pop, girl group, pop",girl group,Pop,2005
508,Bad Day,Daniel Powter,Daniel Powter,79,10.0,https://open.spotify.com/track/0mUyMawtxj1CJ76kn9gIZK,0.448,0.599,-4.013,0.52,0.785,0.151,140.046,False,0.00336,233640,"canadian pop, neo mellow, pop rock",neo mellow,Pop,2005
509,Mockingbird,Eminem,Encore (Deluxe Version),92,23.0,https://open.spotify.com/track/561jH07mF1jHuk7KlaeF0s,0.209,0.637,-3.798,0.254,0.678,0.156,84.039,True,0.0,250760,"detroit hip hop, hip hop, rap",hip hop,Hip-Hop,2005
510,Fix You,Coldplay,X&Y,87,13.0,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,0.164,0.209,-8.74,0.124,0.417,0.113,138.178,False,0.00196,295533,"permanent wave, pop",pop,Pop,2005
511,Feel Good Inc.,Gorillaz,Demon Days,87,15.0,https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT,0.00836,0.818,-6.679,0.772,0.705,0.613,138.559,False,0.00233,222640,"alternative hip hop, modern rock, rock",modern rock,Rock,2005
512,Hate It Or Love It,The Game  & 50 Cent,The Documentary,85,18.0,https://open.spotify.com/track/2wGSgTmgSF3xjRrHkTc25R,0.14,0.802,-4.781,0.435,0.785,0.123,99.998,True,0.0,206400,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap",hip hop,Hip-Hop,2005
513,Numb / Encore,JAY-Z  & Linkin Park,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,82,6.0,https://open.spotify.com/track/5sNESr6pQfIhL3krM8CtZn,0.0603,0.687,-4.254,0.751,0.793,0.582,107.045,True,0.0,205733,"east coast hip hop, gangster rap, hip hop, pop rap, rap",gangster rap,Hip-Hop,2005
514,Lonely,Akon,Trouble Deluxe Edition,82,23.0,https://open.spotify.com/track/4v7DCN09hgXkKazefkznDQ,0.339,0.634,-7.881,0.623,0.526,0.257,90.087,True,0.0,235800,dance pop,dance pop,Pop,2005
515,"Sugar, We're Goin Down",Fall Out Boy,From Under The Cork Tree,82,13.0,https://open.spotify.com/track/2TfSHkHiFO4gRztVIkggkE,0.00579,0.494,-4.784,0.574,0.842,0.122,162.011,False,0.0,229093,"emo, modern rock, pop, pop punk, rock",modern rock,Rock,2005
516,Just A Lil Bit,50 Cent,The Massacre,81,22.0,https://open.spotify.com/track/4nva9EpKntUTs6CRSGBCn9,0.0322,0.489,-6.672,0.527,0.692,0.315,96.946,True,0.00608,237707,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",gangster rap,Hip-Hop,2005
517,Wake Me up When September Ends,Green Day,American Idiot,80,9.0,https://open.spotify.com/track/3ZffCQKLFLUvYM59XKLbVm,0.023,0.546,-5.146,0.146,0.814,0.0972,104.98,False,0.0,285653,"modern rock, permanent wave, punk, rock",permanent wave,Rock,2005
518,The Kill,Thirty Seconds To Mars,A Beautiful Lie,80,12.0,https://open.spotify.com/track/0lP4HYLmvowOKdsQ7CVkuq,0.0014,0.179,-3.881,0.289,0.912,0.582,182.99,False,0.000294,231533,"modern rock, post-grunge",post-grunge,Rock,2005
519,Best of You,Foo Fighters,In Your Honor,80,20.0,https://open.spotify.com/track/5FZxsHWIvUsmSK1IAvm2pp,0.000769,0.366,-5.119,0.369,0.94,0.188,130.198,False,9.42e-05,255627,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",alternative rock,Rock,2005
520,Drop It Like It's Hot,Snoop Dogg  & Pharrell Williams,R&G (Rhythm & Gangsta): The Masterpiece,80,20.0,https://open.spotify.com/track/2NBQmPrOEEjA8VbeWOQGxO,0.19,0.888,-3.872,0.662,0.632,0.101,91.979,True,0.0,266067,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",gangster rap,Hip-Hop,2005
521,La Tortura (feat. Alejandro Sanz),Shakira  & Alejandro Sanz,"Fijación Oral, Vol. 1",80,12.0,https://open.spotify.com/track/5BSclXJTa9B0iURhUjZo50,0.0297,0.74,-5.367,0.812,0.783,0.123,100.011,False,0.000308,212893,"colombian pop, dance pop, latin pop, pop",dance pop,Pop,2005
522,Hung Up,Madonna,Confessions on a Dance Floor,79,12.0,https://open.spotify.com/track/3850dYVgOFIXJh5U4BFEWH,0.0039,0.649,-7.695,0.405,0.647,0.0686,125.02,False,0.161,337733,"dance pop, pop",pop,Pop,2005
523,How We Do,The Game  & 50 Cent,The Documentary,79,18.0,https://open.spotify.com/track/4PmMVdIFpJTB9WQbmILf4p,0.0455,0.862,-7.401,0.637,0.648,0.0332,98.012,True,0.0,235533,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap",hip hop,Hip-Hop,2005
524,You And Me,Lifehouse,Lifehouse,78,12.0,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT,0.114,0.459,-7.734,0.354,0.427,0.168,139.902,False,0.0,195493,"neo mellow, pop rock, post-grunge",pop rock,Pop,2005
525,DARE,Gorillaz,Demon Days,78,15.0,https://open.spotify.com/track/4Hff1IjRbLGeLgFgxvHflk,0.0229,0.76,-5.852,0.966,0.891,0.298,120.264,False,0.0869,245000,"alternative hip hop, modern rock, rock",modern rock,Rock,2005
526,"One, Two Step (feat. Missy Elliott)",Ciara  & Missy Elliott,Goodies,78,13.0,https://open.spotify.com/track/7uKcScNXuO3MWw6LowBjW1,0.042,0.944,-10.96,0.842,0.511,0.0379,113.046,False,0.00107,203787,"dance pop, hip pop, pop, r&b, urban contemporary",hip pop,Hip-Hop,2005
527,Suddenly I See,KT Tunstall,Eye To The Telescope,77,12.0,https://open.spotify.com/track/5p9XWUdvbUzmPCukOmwoU3,0.225,0.587,-5.713,0.664,0.767,0.112,100.38,False,0.0,201707,"lilith, neo mellow, pop rock, scottish singer-songwriter",neo mellow,Pop,2005
528,Disco Inferno,50 Cent,The Massacre,77,22.0,https://open.spotify.com/track/69bHJ9qs5FrUJbKP8xU8uZ,0.206,0.925,-4.763,0.71,0.659,0.279,97.018,True,7.88e-05,214227,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",gangster rap,Hip-Hop,2005
529,Run It! (feat. Juelz Santana),Chris Brown  & Juelz Santana,Chris Brown (Expanded Edition),77,18.0,https://open.spotify.com/track/7xYnUQigPoIDAMPVK79NEq,0.0246,0.846,-6.721,0.212,0.482,0.393,100.969,False,0.0,229867,"r&b, rap",rap,Hip-Hop,2005
530,Since U Been Gone,Kelly Clarkson,Breakaway,77,12.0,https://open.spotify.com/track/3xrn9i8zhNZsTtcoWgQEAd,0.00165,0.662,-5.406,0.404,0.741,0.114,131.0,False,0.0303,188960,"dance pop, pop, talent show",pop,Pop,2005
531,Speed of Sound,Coldplay,X&Y,76,13.0,https://open.spotify.com/track/7clUVcSOtkNWa58Gw5RfD4,0.00488,0.514,-6.765,0.353,0.898,0.0746,123.067,False,0.0345,287907,"permanent wave, pop",pop,Pop,2005
532,Remember the Name (feat. Styles of Beyond),Fort Minor  & Styles Of Beyond,The Rising Tied,75,16.0,https://open.spotify.com/track/6ndmKwWqMozN2tcZqzCX4K,0.0583,0.688,-4.162,0.88,0.835,0.0795,84.858,True,2.87e-06,230493,rap rock,rap rock,Hip-Hop,2005
533,Beverly Hills,Weezer,Make Believe,75,12.0,https://open.spotify.com/track/1yKu2MhpwzDXXH2tzG6xoa,0.0932,0.693,-3.761,0.741,0.823,0.328,87.904,False,0.0,196093,"alternative rock, modern power pop, modern rock, permanent wave, rock",modern power pop,Pop,2005
534,Better Together,Jack Johnson,In Between Dreams,75,14.0,https://open.spotify.com/track/4VywXu6umkIQ2OS0m1I79y,0.308,0.868,-9.529,0.659,0.347,0.11,110.059,False,2e-05,207680,neo mellow,neo mellow,Pop,2005
535,As Good As I Once Was,Toby Keith,Honkytonk University,75,12.0,https://open.spotify.com/track/7G6l2FtQyRhQgYgut2I6i8,0.266,0.68,-4.461,0.646,0.87,0.109,119.075,False,0.0,227840,"classic oklahoma country, contemporary country, country, country road",contemporary country,Country,2005
536,Hollaback Girl,Gwen Stefani,Love Angel Music Baby (Deluxe Version),74,20.0,https://open.spotify.com/track/0LzrhCZFXW94Y8nwtTuRlw,0.35,0.926,-2.221,0.904,0.916,0.0234,110.007,True,6.17e-06,199853,"dance pop, pop",pop,Pop,2005
537,Beautiful Soul,Jesse McCartney,Beautiful Soul,74,12.0,https://open.spotify.com/track/1HwpWwa6bnqqRhK8agG4RS,0.0759,0.66,-4.342,0.933,0.666,0.0268,89.975,False,0.0,214227,"dance pop, pop, post-teen pop",pop,Pop,2005
538,I'm Sprung,T-Pain,Rappa Ternt Sanga (Expanded Edition),74,20.0,https://open.spotify.com/track/0DLOyyQvwPTSDKuhpzMMwA,0.0948,0.728,-11.596,0.195,0.327,0.103,100.0,False,0.0,231040,"dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",gangster rap,Hip-Hop,2005
539,Banana Pancakes,Jack Johnson,In Between Dreams,74,14.0,https://open.spotify.com/track/451GvHwY99NKV4zdKPRWmv,0.607,0.816,-8.053,0.615,0.375,0.0933,114.303,False,8.66e-06,191907,neo mellow,neo mellow,Pop,2005
540,Axel F,Crazy Frog,Crazy Frog presents Crazy Hits,73,16.0,https://open.spotify.com/track/0Bo5fjMtTfCD8vHGebivqc,0.279,0.86,-3.321,0.786,0.907,0.0648,138.045,False,0.693,168880,dance,dance,Dance,2005
541,Dakota,Stereophonics,Language.Sex.Violence.Other?,73,11.0,https://open.spotify.com/track/3qaSqrrevBrb84xl5JlptU,0.129,0.506,-3.499,0.305,0.93,0.0931,146.994,False,0.00682,297427,"britpop, modern rock, welsh rock",modern rock,Rock,2005
542,Because of You,Kelly Clarkson,Breakaway,73,12.0,https://open.spotify.com/track/3f3omU8n47Mqyab5nCaGyT,0.254,0.583,-5.362,0.136,0.584,0.123,140.039,False,0.0,219493,"dance pop, pop, talent show",pop,Pop,2005
543,Photograph,Nickelback,All the Right Reasons,72,11.0,https://open.spotify.com/track/3hb2ScEVkGchcAQqrPLP0R,0.000932,0.515,-3.756,0.385,0.876,0.136,145.916,False,0.000166,258920,"alternative metal, canadian rock, post-grunge",canadian rock,Rock,2005
544,Like Toy Soldiers,Eminem,Encore (Deluxe Version),72,23.0,https://open.spotify.com/track/6CN3e26iQSj1N5lomh0mfO,0.0193,0.52,-3.489,0.398,0.768,0.104,79.178,True,0.00034,296880,"detroit hip hop, hip hop, rap",hip hop,Hip-Hop,2005
545,Laffy Taffy,D4L,Down for Life,72,14.0,https://open.spotify.com/track/2ajhenDRiiAnCHHjsIOHhJ,0.0351,0.891,-7.994,0.622,0.439,0.0932,77.499,True,0.0,224253,"atl hip hop, crunk, dirty south rap, old school atlanta hip hop, southern hip hop",crunk,Hip-Hop,2005
546,Ghetto Gospel,2Pac  & Elton John,Loyal To The Game,71,17.0,https://open.spotify.com/track/7jLbTp3qZzah9kMIdW8e5M,0.0964,0.794,-5.352,0.663,0.614,0.0788,80.569,True,0.0,238053,"g funk, gangster rap, hip hop, rap, west coast rap",gangster rap,Hip-Hop,2005
547,Oh (feat. Ludacris),Ciara  & Ludacris,Goodies,71,13.0,https://open.spotify.com/track/7i7UIbm5E0DD7aSOYvwp2v,0.000298,0.8,-7.135,0.357,0.496,0.0697,128.29,False,0.0,256347,"dance pop, hip pop, pop, r&b, urban contemporary",hip pop,Hip-Hop,2005
548,Lovers And Friends,Lil Jon & The East Side Boyz  & Usher  & Ludacris,Crunk Juice,71,19.0,https://open.spotify.com/track/41PWz0hAiU9FqsmjR9Wh62,0.0541,0.675,-6.183,0.532,0.501,0.429,139.861,True,0.0,260600,"atl hip hop, atlanta bass, crunk, dirty south rap, old school atlanta hip hop, southern hip hop",atlanta bass,Hip-Hop,2005
549,My Humps,Black Eyed Peas,Monkey Business,71,15.0,https://open.spotify.com/track/19JdbdEwQI7bCxefMokZO8,0.111,0.801,-5.919,0.586,0.682,0.109,123.95,False,1.56e-05,326960,"dance pop, pop, pop rap",pop,Pop,2005
550,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott  & Ciara  & Fatman Scoop,The Cookbook,71,16.0,https://open.spotify.com/track/0UaMYEvWZi0ZqiDOoHU3YI,0.0311,0.904,-7.105,0.81,0.813,0.0471,125.461,True,0.00697,226864,"dance pop, hip hop, hip pop, neo soul, pop rap, r&b, rap, urban contemporary, virginia hip hop",hip hop,Hip-Hop,2005
551,Like You (feat. Ciara),Bow Wow  & Ciara,Wanted,70,11.0,https://open.spotify.com/track/3jEqrIfwKO0M8ALu3TGilF,0.0465,0.714,-8.365,0.504,0.6,0.0646,82.017,False,0.0,205840,"dance pop, dirty south rap, hip pop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",dirty south rap,Hip-Hop,2005
552,Soul Survivor,Jeezy  & Akon,Let's Get It: Thug Motivation 101,69,19.0,https://open.spotify.com/track/0Ss50OU9tCozI7JIywkv14,0.00103,0.682,-7.718,0.108,0.483,0.159,84.012,True,0.0,280013,"atl hip hop, crunk, dirty south rap, gangster rap, old school atlanta hip hop, rap, southern hip hop, trap",crunk,Hip-Hop,2005
553,Rich Girl,Gwen Stefani  & Eve,Love Angel Music Baby (Deluxe Version),69,20.0,https://open.spotify.com/track/2Y2q7PkD7lvuWr8YaZfWuv,0.0294,0.856,-2.728,0.722,0.754,0.206,98.018,False,1.49e-05,236213,"dance pop, pop",pop,Pop,2005
554,"Slow Down - 12"" Version",Bobby V.,Disturbing Tha Peace Presents Bobby Valentino,69,18.0,https://open.spotify.com/track/4Ilen0VxPEsVRLpnePji8P,0.179,0.568,-4.896,0.626,0.732,0.401,186.048,False,4.92e-06,258667,"contemporary r&b, dirty south rap, hip pop, r&b, southern hip hop, urban contemporary",dirty south rap,Hip-Hop,2005
555,I Will Follow You into the Dark,Death Cab for Cutie,Plans,69,11.0,https://open.spotify.com/track/3kZC0ZmFWrEHdUCmUqlvgZ,0.924,0.517,-12.233,0.489,0.206,0.118,80.401,False,0.0,189187,"alternative rock, chamber pop, indie rock, indietronica, modern rock, seattle indie, washington indie",chamber pop,Pop,2005
556,Dirty Little Secret,The All-American Rejects,Move Along,69,13.0,https://open.spotify.com/track/5ZdzNVOmCSp5HFLk0EgvJS,0.000343,0.469,-4.253,0.462,0.955,0.548,143.853,False,1.35e-06,193653,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",modern rock,Rock,2005
