,Title,Artist,Album,Popularity,Play Count,Track URL,Acousticness,Danceability,Loudness,Valence,Energy,Liveness,Tempo,Explicit,Instrumentalness,Duration (ms),Genres,Sub_Genre,Main Genre,Release Year
121,409,The Beach Boys,Surfin' Safari (Remastered),48,12,https://open.spotify.com/track/1gWj5OlKlZmBvtkYxluZux,0.749,0.459,-4.751,0.853,0.7,0.258,159.428,False,0.0,120867,"baroque pop, classic rock, folk rock, mellow gold, psychedelic rock, rock, sunshine pop",classic rock,Rock,1962
122,Don't Make Me Over,Dionne Warwick,The Dionne Warwick Collection: Her All-Time Greatest Hits,48,24,https://open.spotify.com/track/1Mw5hlQc2328fJL7AGZb65,0.589,0.278,-7.613,0.503,0.582,0.691,172.549,False,7.56e-06,200213,"adult standards, brill building pop, disco, quiet storm, soft rock",brill building pop,Pop,1962
123,Uptown,The Crystals,Da Doo Ron Ron: The Very Best of The Crystals,24,18,https://open.spotify.com/track/4CU6WHrOTupJ6XgeYAAeCO,0.372,0.665,-7.875,0.785,0.699,0.146,112.623,False,0.000151,140759,"classic girl group, doo-wop, rock-and-roll",doo-wop,R&B,1962
124,I Found a Love,The Falcons,Pick It Wilson,21,60,https://open.spotify.com/track/4qNsm0544eEStb6V0TAOf3,0.398,0.252,-13.93,0.568,0.512,0.359,180.157,False,0.0,177240,rhythm and blues,rhythm and blues,R&B,1962
125,I Need Your Loving,Don Gardner & Dee Dee Ford,The Very Best of Don Gardner and Dee Dee Ford,18,23,https://open.spotify.com/track/3OrxFLrwieYx4bSSViH1Fa,0.749,0.573,-13.92,0.875,0.383,0.906,112.02,False,0.0,179813,rhythm and blues,rhythm and blues,R&B,1962
126,Ruby Baby,Dion,Bronx Blues: The Columbia Recordings,34,20,https://open.spotify.com/track/19OfFnyz55W1eEZ82g2j6G,0.848,0.625,-13.578,0.696,0.491,0.17,121.559,False,0.0,156707,"doo-wop, rock-and-roll, rockabilly",rock-and-roll,Rock,1962
127,Soul Twist,King Curtis & The Noble Knights,The Very Best of King Curtis,5,25,https://open.spotify.com/track/3EetzVG7T8sF4xyPpjU50O,0.656,0.672,-9.27,0.657,0.627,0.162,123.481,False,0.923,169000,funk soul,funk soul,Soul,1962
128,Papa,The Rivingtons,The Libery Years,43,23,https://open.spotify.com/track/0As6CEEV5d6tOEFhSx444J,0.399,0.563,-12.653,0.788,0.696,0.157,158.893,False,0.0,143173,doo-wop,doo-wop,R&B,1962
129,Monster Mash,"Bobby ""Boris"" Pickett",Monster Mash,48,1,https://open.spotify.com/track/6GmL39a9OazWtyMkAbJz7v,0.113,0.66,-13.511,0.592,0.542,0.346,140.621,False,0.0,191507,"halloween, novelty",novelty,Soundtrack,1962
130,Two Lovers,Mary Wells,Two Lovers,51,10,https://open.spotify.com/track/00CmjeeHvAVKvx3tcIiZTy,0.426,0.678,-16.965,0.96,0.405,0.109,105.902,False,0.0,166733,"classic soul, motown, soul",motown,R&B,1962
131,Cry to Me,Solomon Burke,The Very Best of Solomon Burke,62,16,https://open.spotify.com/track/2sCf9tz6LHByczuVT7rqIx,0.623,0.733,-9.849,0.912,0.624,0.407,114.586,False,0.0,154907,"soul, soul blues, southern soul",soul blues,Soul,1962
132,Chains,The Cookies,Chains - The Early Hits,25,7,https://open.spotify.com/track/0DUxFFHLxJ0WfAcVR7uUqG,0.27,0.702,-6.555,0.841,0.764,0.0617,119.954,False,6.92e-06,152764,"classic girl group, sunshine pop",sunshine pop,Pop,1962
133,Lovers Who Wander,Dion,The Best Of Dion,29,10,https://open.spotify.com/track/64DuGJ68wlR7LNl6jJIN7S,0.263,0.322,-12.534,0.718,0.478,0.204,147.794,False,0.0,150200,"doo-wop, rock-and-roll, rockabilly",rock-and-roll,Rock,1962
134,Tell Him ,The Exciters,Tell Him,54,20,https://open.spotify.com/track/7rGOWzo4evAQQ2FzrSKp0B,0.445,0.708,-10.827,0.908,0.616,0.299,177.061,False,0.0,156160,"classic girl group, northern soul",northern soul,Soul,1962
135,You'll Lose A Good Thing,Barbara Lynn,You'll Lose A Good Thing,57,12,https://open.spotify.com/track/5CEREcGR5WaLt40YzTQ62e,0.606,0.591,-13.218,0.617,0.324,0.172,104.15,False,0.000144,159867,"classic soul, motown, rhythm and blues, southern soul",motown,R&B,1962
136,Our Day Will Come,Ruby And The Romantics,Our Day Will Come,45,12,https://open.spotify.com/track/3ngYXFSYtF5mHguNCA3JZ0,0.708,0.538,-7.722,0.718,0.625,0.128,92.422,False,0.000126,154707,rhythm and blues,rhythm and blues,R&B,1962
137,Breaking Up Is Hard to Do,Neil Sedaka,Collections,52,12,https://open.spotify.com/track/7utoClKnLShFg6u6dZ20gp,0.788,0.742,-7.648,0.964,0.674,0.0698,116.53,False,0.0,136267,"adult standards, brill building pop, bubblegum pop, easy listening, rockabilly, soft rock",brill building pop,Pop,1962
138,Palisades Park,Freddy Cannon,Palisades Park: the Very Best of,30,25,https://open.spotify.com/track/5Nocj8r20B3e2UsGmi561U,0.334,0.32,-6.965,0.835,0.808,0.152,80.555,False,0.0,112760,"classic garage rock, doo-wop, merseybeat, rhythm and blues, rock-and-roll, rockabilly, surf music",doo-wop,R&B,1962
139,Soldier Boy,The Shirelles,Will You Still Love Me Tomorrow,45,10,https://open.spotify.com/track/7xt1KHm7ToHgfOaNhvONRR,0.755,0.576,-13.354,0.581,0.238,0.294,97.587,False,0.00026,162027,"classic girl group, doo-wop, motown, rock-and-roll, soul",doo-wop,R&B,1962
140,Sheila,Tommy Roe,Sheila,46,12,https://open.spotify.com/track/5Mzu8smN6fRBCaUaTytD1W,0.275,0.422,-8.993,0.475,0.575,0.062,135.63,False,0.0,127067,"bubblegum pop, classic garage rock, merseybeat, rock-and-roll",classic garage rock,Rock,1962
141,Having a Party,Sam Cooke,The Man Who Invented Soul,47,96,https://open.spotify.com/track/1VbD7IkGVqi8VOksRBwrC0,0.848,0.549,-7.482,0.72,0.553,0.15,123.371,False,0.0,154267,"classic soul, soul, vocal jazz",soul,Soul,1962
142,He's a Rebel,The Crystals,Da Doo Ron Ron: The Very Best of The Crystals,42,18,https://open.spotify.com/track/0mG8Hety4RELeo6p808fcy,0.63,0.712,-6.449,0.866,0.757,0.529,117.367,False,1.63e-06,150605,"classic girl group, doo-wop, rock-and-roll",doo-wop,R&B,1962
143,Twistin' the Night Away,Sam Cooke,Twistin' the Night Away,66,12,https://open.spotify.com/track/7FS541dJh3iQAEXEZoDhE6,0.691,0.458,-7.83,0.93,0.801,0.328,160.547,False,0.0,159853,"classic soul, soul, vocal jazz",soul,Soul,1962
144,Wipe Out,The Surfaris,The Best Of The Surfaris,53,34,https://open.spotify.com/track/1SXnikPeoiWybksa7TWIYh,0.397,0.392,-9.997,0.408,0.71,0.431,152.565,False,0.913,160307,surf music,surf music,Rock,1962
145,These Arms of Mine,Otis Redding,Pain in My Heart,69,12,https://open.spotify.com/track/4skknrc3sJqaPTtUr2cwFq,0.798,0.403,-14.014,0.686,0.284,0.142,176.537,False,0.0,154533,"classic soul, memphis soul, soul, soul blues, southern soul, vocal jazz",memphis soul,Soul,1962
146,Mr. Lonely,Bobby Vinton,The Best Of Bobby Vinton,58,14,https://open.spotify.com/track/5KG2ahk1cONbHvg3dBdTbx,0.817,0.245,-10.361,0.344,0.293,0.177,168.984,False,0.0,161373,"adult standards, bubblegum pop, doo-wop, easy listening, rock-and-roll, rockabilly",bubblegum pop,Pop,1962
147,"Oh, Pretty Woman",Roy Orbison,"Oh, Pretty Woman",79,12,https://open.spotify.com/track/48i055G1OT5KxGGftwFxWy,0.712,0.619,-9.481,0.958,0.603,0.0721,127.433,False,0.0,178933,"adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter",classic rock,Rock,1962
148,Unchain My Heart,Ray Charles,True Genius,54,90,https://open.spotify.com/track/5EpwOn2sBvXXKiwO68g7a1,0.502,0.408,-12.717,0.74,0.374,0.365,152.073,False,0.0,171800,"classic soul, jazz blues, piano blues, soul, soul blues, vocal jazz",jazz blues,Blues,1962
149,Misirlou,Dick Dale,"Surfer´s Paradise, Vol.1",50,14,https://open.spotify.com/track/7fC9Hp9RFSDNpgRnSY2Ahj,0.0173,0.294,-6.841,0.577,0.928,0.302,173.405,False,0.863,135987,"instrumental surf, surf music",surf music,Rock,1962
150,Surfin' U.S.A.,The Beach Boys,50 Big Ones: Greatest Hits,63,50,https://open.spotify.com/track/2EPr9Wx7e1cpGEbNAtuN7x,0.398,0.549,-7.436,0.969,0.805,0.0938,160.753,False,1.29e-06,150160,"baroque pop, classic rock, folk rock, mellow gold, psychedelic rock, rock, sunshine pop",classic rock,Rock,1963
151,Be My Baby,The Ronettes,Be My Baby: The Very Best of The Ronettes,73,18,https://open.spotify.com/track/2G2YzndIA6jeWFPBXhUjh5,0.181,0.511,-7.032,0.818,0.769,0.0921,129.657,False,0.0,160907,"brill building pop, classic girl group, motown, rock-and-roll",classic girl group,Pop,1963
152,Louie Louie,The Kingsmen,The Best of The Kingsmen,68,26,https://open.spotify.com/track/0iA3xXSkSCiJywKyo1UKjQ,0.102,0.623,-9.818,0.948,0.709,0.0967,122.394,False,0.0,165381,classic garage rock,classic garage rock,Rock,1963
153,I Want To Hold Your Hand ,The Beatles,1 (Remastered),74,27,https://open.spotify.com/track/4pbG9SUmWIvsROVLF0zF9s,0.386,0.49,-5.549,0.866,0.715,0.311,130.726,False,0.0,145747,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",british invasion,Rock,1963
154,Blowin' in the Wind,Bob Dylan,The Freewheelin' Bob Dylan,72,13,https://open.spotify.com/track/18GiV1BaXzPVYpp9rmOg0E,0.914,0.38,-20.567,0.44,0.0993,0.0605,174.874,False,2.32e-05,165427,"classic rock, country rock, folk, folk rock, rock, roots rock, singer-songwriter",country rock,Rock,1963
155,I Saw Her Standing There ,The Beatles,Please Please Me (Remastered),71,14,https://open.spotify.com/track/3KiexfmhxHvG5IgAElmTkd,0.27,0.491,-9.835,0.971,0.801,0.0665,160.109,False,0.0,173947,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",british invasion,Rock,1963
156,It's All Right ,The Impressions,It's All Right,57,10,https://open.spotify.com/track/62PQXBFeAgS3iUseNRVPpF,0.256,0.558,-15.422,0.635,0.365,0.341,81.503,False,0.0,167973,"chicago soul, classic soul, funk, soul",classic soul,Soul,1963
157,Glad All Over ,The Dave Clark Five,Glad All Over (2019 - Remaster),49,11,https://open.spotify.com/track/2w8oMeJjXn1KTnU2fr9eFB,0.152,0.462,-8.357,0.896,0.803,0.0788,137.789,False,0.0,163327,"british invasion, merseybeat",merseybeat,Pop,1963
158,Please Please Me ,The Beatles,Please Please Me (Remastered),61,14,https://open.spotify.com/track/6EHuOufBeL6vk3TvVJB5qo,0.334,0.527,-9.61,0.706,0.48,0.0702,139.388,False,0.0,120853,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",british invasion,Rock,1963
159,Nothing Can Change This Love,Sam Cooke,Mr. Soul,66,12,https://open.spotify.com/track/6e6Kxot9nHyZ4I8GgmGKII,0.769,0.373,-11.843,0.436,0.301,0.0816,65.488,False,0.0,158680,"classic soul, soul, vocal jazz",soul,Soul,1963
160,(Love Is Like A) Heat Wave,Martha Reeves & The Vandellas,Heat Wave,67,12,https://open.spotify.com/track/3VgrSJEKBRT3xmwzpaxxEF,0.513,0.514,-9.287,0.755,0.624,0.307,166.726,False,0.00517,163053,"classic girl group, classic soul, motown, soul",classic soul,Soul,1963
161,On Broadway,The Drifters,Under the Boardwalk,48,13,https://open.spotify.com/track/3CH8M5lB931faZDzjCTfVW,0.548,0.738,-14.788,0.862,0.356,0.248,108.58,False,0.0,181213,"adult standards, doo-wop, rock-and-roll, rockabilly, soul",doo-wop,R&B,1963
162,Surf City,Jan & Dean,Surf City And Other Swingin' Cities,54,12,https://open.spotify.com/track/1Oewmmr12xuhgzvUJ9Q0cf,0.497,0.534,-12.871,0.964,0.807,0.232,147.843,False,5e-05,147267,"bubblegum pop, classic garage rock, doo-wop, folk rock, merseybeat, rock-and-roll, rockabilly, sunshine pop, surf music",classic garage rock,Rock,1963
163,Surfer Girl,The Beach Boys,50 Big Ones: Greatest Hits,43,50,https://open.spotify.com/track/4HeznvZhuaqT4TAUNQAZOT,0.376,0.521,-10.825,0.633,0.325,0.12,105.23,False,3.41e-06,147947,"baroque pop, classic rock, folk rock, mellow gold, psychedelic rock, rock, sunshine pop",classic rock,Rock,1963
164,Hello Stranger,Barbara Lewis,Hello Stranger,57,12,https://open.spotify.com/track/7v8YDCoM60xCPuSbXerImD,0.743,0.458,-23.883,0.82,0.164,0.125,103.32,False,0.0,166960,"classic soul, doo-wop, motown, rhythm and blues",doo-wop,R&B,1963
165,Another Saturday Night,Sam Cooke,Ain't That Good News,63,12,https://open.spotify.com/track/5z8DiKSG4EwxmO6gUi12rZ,0.434,0.776,-7.767,0.969,0.659,0.0868,123.094,False,0.0,160000,"classic soul, soul, vocal jazz",soul,Soul,1963
166,In My Room ,The Beach Boys,Surfer Girl (Remastered),58,12,https://open.spotify.com/track/62fX8EW16l8St2yL8rMer9,0.184,0.341,-9.574,0.499,0.416,0.0917,102.886,False,6.28e-05,134133,"baroque pop, classic rock, folk rock, mellow gold, psychedelic rock, rock, sunshine pop",classic rock,Rock,1963
167,From Me To You ,The Beatles,1 (Remastered),59,27,https://open.spotify.com/track/1euKWJfJSfPhgSendPrcXb,0.507,0.581,-4.387,0.968,0.821,0.108,136.145,False,0.0,116160,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",british invasion,Rock,1963
168,"Fingertips, Pt. 2",Stevie Wonder,Number 1's,26,20,https://open.spotify.com/track/4DNVD63V2Tst0P2rhtv1Du,0.528,0.325,-7.198,0.313,0.875,0.272,137.514,False,0.151,190427,"motown, soul",soul,Soul,1963
169,Can I Get A Witness,Marvin Gaye,Gold,37,34,https://open.spotify.com/track/4GWwFW3TkXhhgyt8zUYA93,0.27,0.608,-7.539,0.658,0.636,0.12,84.954,False,0.0,167773,"classic soul, motown, neo soul, northern soul, quiet storm, soul",motown,R&B,1963
170,Come And Get These Memories,Martha Reeves & The Vandellas,Come And Get These Memories,36,12,https://open.spotify.com/track/5gwvsIrTVL4F76tn9xEhQ3,0.653,0.532,-7.293,0.848,0.664,0.208,127.007,False,1.14e-06,143667,"classic girl group, classic soul, motown, soul",classic soul,Soul,1963
171,Hey Girl,Freddie Scott,Old School Soul Masters,28,31,https://open.spotify.com/track/3vZyw7jyBpwgIEExgEOGJd,0.745,0.394,-12.867,0.5,0.297,0.176,85.804,False,1.93e-05,191227,northern soul,northern soul,Soul,1963
172,Quicksand,Morray,Street Sermons,64,13,https://open.spotify.com/track/4iCZ6Cr76For1TuHUQ90r8,0.0807,0.901,-7.452,0.599,0.656,0.181,119.956,True,0.0,224933,pop rap,pop rap,Hip-Hop,1963
173,Quicksand,Martha Reeves & The Vandellas,Heat Wave,34,12,https://open.spotify.com/track/6u3gUOpOWar583e7yxZpHF,0.101,0.651,-9.21,0.853,0.632,0.116,172.21,False,0.0401,162773,"classic girl group, classic soul, motown, soul",classic soul,Soul,1963
174,Mickey's Monkey,The Miracles,Doin' Mickey's Monkey,29,11,https://open.spotify.com/track/6pSaA74lbjhcaRQJP5Vi8O,0.533,0.696,-11.21,0.787,0.814,0.323,95.193,False,0.000687,165760,"classic soul, motown, quiet storm, rhythm and blues, soul",motown,R&B,1963
175,Mockingbird,Inez & Charlie Foxx,Best Of The Sue Years,33,29,https://open.spotify.com/track/0s1e2Pplqp0ExGFUdQ3mCr,0.133,0.867,-7.627,0.799,0.467,0.107,118.075,False,0.0,158040,northern soul,northern soul,Soul,1963
176,Denise,Randy & The Rainbows,Lost Hits Of The 60's (All Original Artists & Versions),48,20,https://open.spotify.com/track/2uyTuHLAB3unDK1vkjViH5,0.432,0.547,-9.841,0.895,0.678,0.114,125.883,False,0.0,118413,"doo-wop, rhythm and blues",rhythm and blues,R&B,1963
177,Donna the Prima Donna,Dion,Milkshakes & Heartaches - Teen Idols,3,15,https://open.spotify.com/track/2iFsvmy6pLxhpaHLwRVw2x,0.741,0.378,-10.212,0.85,0.525,0.648,137.616,False,0.0,172973,"doo-wop, rock-and-roll, rockabilly",rock-and-roll,Rock,1963
178,Walk Like a Man,Frankie Valli & The Four Seasons,Big Girls Don't Cry and 12 Other Hits,62,13,https://open.spotify.com/track/4C76SOnBa9eQDwOwe11hPz,0.605,0.681,-10.364,0.966,0.64,0.0641,117.884,False,0.0,137933,"adult standards, bubblegum pop, doo-wop, lounge, northern soul, rock-and-roll, rockabilly",bubblegum pop,Pop,1963
179,Christmas (Baby Please Come Home),Darlene Love,A Christmas Gift For You From Phil Spector,49,13,https://open.spotify.com/track/46pF1zFimM582ss1PrMy68,0.395,0.325,-7.146,0.36,0.759,0.0773,126.627,False,0.000362,166453,rock-and-roll,rock-and-roll,Rock,1963
180,It's In The Kiss (The Shoop Shoop Song),Betty Everett,No Place To Hide,52,18,https://open.spotify.com/track/35hfuechuOqaW31ogdauO7,0.903,0.604,-9.323,0.916,0.51,0.71,124.012,False,2.19e-05,129759,"chicago soul, classic soul, doo-wop, rhythm and blues, southern soul",classic soul,Soul,1963
181,In Dreams,Roy Orbison,In Dreams,61,12,https://open.spotify.com/track/44pN9jfSqY3d3lrKuv3QeN,0.67,0.495,-9.99,0.71,0.435,0.13,108.189,False,0.00038,169160,"adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter",classic rock,Rock,1963
182,I Only Want To Be With You,Dusty Springfield,Stay Awhile / I Only Want To Be With You,65,15,https://open.spotify.com/track/31A3oqQxDLdG9HRx45z62d,0.103,0.602,-8.021,0.961,0.684,0.175,133.0,False,0.0,158200,"adult standards, british invasion, soul",pop,Pop,1963
183,Anyone Who Had a Heart,Dionne Warwick,Anyone Who Had a Heart,48,12,https://open.spotify.com/track/2BQZvZsA9SRafvWEBSQnri,0.91,0.505,-23.032,0.309,0.0477,0.0675,78.856,False,2.61e-06,184227,"adult standards, brill building pop, disco, quiet storm, soft rock",brill building pop,Pop,1963
184,Dead Man's Curve,Jan & Dean,Dead Man's Curve/New Girl In School,42,12,https://open.spotify.com/track/2BPEPkeifa5LoOg2Cq9bkx,0.677,0.459,-9.578,0.904,0.703,0.0815,133.5,False,0.000707,151160,"bubblegum pop, classic garage rock, doo-wop, folk rock, merseybeat, rock-and-roll, rockabilly, sunshine pop, surf music",classic garage rock,Rock,1963
185,You Don't Own Me,Lesley Gore,Lesley Gore Sings Of Mixed-Up Hearts,69,12,https://open.spotify.com/track/7ngRS53kqxLcEt9Pythc5d,0.701,0.473,-10.02,0.711,0.434,0.628,94.814,False,0.0,150000,"brill building pop, bubblegum pop, classic girl group",bubblegum pop,Pop,1963
186,"Baby, I Love You",The Ronettes,Be My Baby: The Very Best of The Ronettes,43,18,https://open.spotify.com/track/4V6ZLk1IHdG00qu3B4m8Y9,0.208,0.545,-8.275,0.854,0.802,0.086,115.692,False,3.7e-05,171480,"brill building pop, classic girl group, motown, rock-and-roll",classic girl group,Pop,1963
187,Just One Look,Doris Troy,Sings Just One Look And Other Memorable Selections,59,12,https://open.spotify.com/track/154uJXAUVoqvV5on0w03a0,0.735,0.856,-15.419,0.944,0.436,0.125,107.967,False,0.00193,151907,northern soul,northern soul,Soul,1963
188,Walking the Dog,Rufus Thomas,Walking The Dog,36,12,https://open.spotify.com/track/6iFYsQckCCtGsabW0rXEPn,0.598,0.805,-11.076,0.737,0.442,0.0416,115.436,False,4.52e-05,157760,"memphis blues, memphis soul, southern soul",memphis soul,Soul,1963
189,Cry Baby,Garnet Mimms & The Enchanters,Cry Baby,38,12,https://open.spotify.com/track/5G0yErsdIKfplod526gygr,0.773,0.515,-10.9,0.688,0.337,0.287,151.087,False,0.000145,208707,"rhythm and blues, southern soul",southern soul,Soul,1963
190,Then He Kissed Me,The Crystals,Da Doo Ron Ron: The Very Best of The Crystals,61,18,https://open.spotify.com/track/7jeOETwLUP84mPQzxlD5nh,0.7,0.431,-7.945,0.633,0.678,0.199,135.919,False,6.37e-06,158685,"classic girl group, doo-wop, rock-and-roll",doo-wop,R&B,1963
191,Little Deuce Coupe ,The Beach Boys,Surfer Girl (Remastered),56,12,https://open.spotify.com/track/75WMOzv7195ziyx0qEw1yE,0.622,0.665,-6.607,0.977,0.701,0.141,133.853,False,6.48e-05,100933,"baroque pop, classic rock, folk rock, mellow gold, psychedelic rock, rock, sunshine pop",classic rock,Rock,1963
192,It's My Party,Lesley Gore,I'll Cry If I Want To,66,12,https://open.spotify.com/track/1Pq47iFLC5U7j8xeNiNcuS,0.368,0.692,-11.708,0.961,0.501,0.0393,128.388,False,0.0,140000,"brill building pop, bubblegum pop, classic girl group",bubblegum pop,Pop,1963
193,So Much In Love,The Tymes,So Much In Love,46,17,https://open.spotify.com/track/6h0LLmMVZY108wNzD5UM6O,0.787,0.546,-10.39,0.44,0.494,0.453,75.655,False,0.000111,140467,"beach music, classic soul, doo-wop, motown, philly soul, rhythm and blues",classic soul,Soul,1963
194,All My Loving ,The Beatles,With The Beatles (Remastered),73,14,https://open.spotify.com/track/4joiWvli4qJVEW6qZV2i2J,0.207,0.416,-8.724,0.9,0.563,0.343,77.56,False,0.0,127853,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",british invasion,Rock,1963
195,Baby Workout,Jackie Wilson,Baby Workout,39,12,https://open.spotify.com/track/2SnzwEu9uB9VGCx8Faj97j,0.515,0.584,-7.333,0.87,0.68,0.204,141.529,False,0.0,182413,"chicago soul, classic soul, rock-and-roll, soul",classic soul,Soul,1963
196,Surfin' Bird,The Trashmen,Surfin' Bird,27,16,https://open.spotify.com/track/2Mik4RyMTMGXscX9QGiDoX,0.000869,0.587,-9.393,0.845,0.968,0.329,99.231,False,0.000606,143293,"classic garage rock, protopunk, surf music",protopunk,Rock,1963
197,She Loves You ,The Beatles,1 (Remastered),67,27,https://open.spotify.com/track/6nEkxYIEnrbYH7h1hJ8Xn6,0.26,0.377,-3.199,0.912,0.916,0.074,75.533,False,0.0,140920,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",british invasion,Rock,1963
198,My Girl,The Temptations,The Temptations Sing Smokey,84,12,https://open.spotify.com/track/745H5CctFr12Mo7cqa1BMH,0.635,0.572,-10.738,0.694,0.418,0.0961,104.566,False,0.0,165000,"memphis soul, motown, soul",motown,R&B,1964
199,You've Lost That Lovin' Feelin',The Righteous Brothers,The Very Best Of The Righteous Brothers - Unchained Melody,62,12,https://open.spotify.com/track/5GMw6X6BbCDGO9gApQYRSa,0.541,0.366,-13.976,0.398,0.317,0.0865,94.108,False,0.0,225427,"adult standards, brill building pop, folk rock, rock-and-roll, rockabilly",brill building pop,Pop,1964
200,You Really Got Me ,The Kinks,The Anthology 1964 - 1971,55,140,https://open.spotify.com/track/09nZ9ZDWq1rTkmM3WjvMvF,0.147,0.588,-4.073,0.962,0.948,0.0787,137.294,False,7.92e-05,134067,"album rock, art rock, british invasion, classic rock, folk rock, glam rock, protopunk, psychedelic rock, rock, singer-songwriter",art rock,Rock,1964
201,House of the Rising Sun,The Animals,The Singles Plus,79,20,https://open.spotify.com/track/4mn2kNTqiGLwaUR8JdhJ1l,0.000334,0.316,-9.11,0.299,0.484,0.0912,117.363,False,0.00445,269907,"album rock, british invasion, classic rock, hard rock, protopunk, psychedelic rock, rock",british invasion,Rock,1964
202,Where Did Our Love Go,The Supremes,Where Did Our Love Go,70,12,https://open.spotify.com/track/69RH84na5iUNwrwxpgjC5j,0.791,0.566,-10.867,0.847,0.49,0.0919,134.934,False,1.42e-05,153333,"classic girl group, disco, motown, soul",disco,Disco,1964
203,I Get Around,The Beach Boys,50 Big Ones: Greatest Hits,59,50,https://open.spotify.com/track/3mXexrmtPJ1KdWN37rYePx,0.32,0.388,-6.292,0.774,0.63,0.0738,145.931,False,0.0,133760,"baroque pop, classic rock, folk rock, mellow gold, psychedelic rock, rock, sunshine pop",classic rock,Rock,1964
204,Dancing In The Street,Martha Reeves & The Vandellas,Dance Party,70,12,https://open.spotify.com/track/6rLqjzGV5VMLDWEnuUqi8q,0.0118,0.556,-9.472,0.304,0.57,0.198,126.01,False,0.000526,165227,"classic girl group, classic soul, motown, soul",classic soul,Soul,1964
205,"Oh, Pretty Woman",Roy Orbison,"Oh, Pretty Woman",79,12,https://open.spotify.com/track/48i055G1OT5KxGGftwFxWy,0.712,0.619,-9.481,0.958,0.603,0.0721,127.433,False,0.0,178933,"adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter",classic rock,Rock,1964
206,A Hard Day's Night ,The Beatles,A Hard Day's Night (Remastered),71,13,https://open.spotify.com/track/5J2CHimS7dWYMImCHkEFaJ,0.137,0.59,-6.481,0.797,0.805,0.0996,138.514,False,0.0,154200,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",british invasion,Rock,1964
207,She's Not There,The Zombies,Begin Here,2,14,https://open.spotify.com/track/3dzW0SoVNyJTWWJimX8stj,0.579,0.523,-5.189,0.898,0.803,0.0948,132.316,False,0.0,145293,"baroque pop, british invasion, classic rock, folk rock, psychedelic rock",british invasion,Rock,1964
208,I Feel Fine ,The Beatles,1 (Remastered),66,27,https://open.spotify.com/track/5hhF25sWnZvXhimOHLjTRE,0.0904,0.564,-7.089,0.912,0.827,0.127,89.847,False,3.73e-06,139347,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",british invasion,Rock,1964
209,The Times They Are A,Bob Dylan,The Times They Are A-Changin',70,10,https://open.spotify.com/track/52vA3CYKZqZVdQnzRrdZt6,0.887,0.389,-7.999,0.585,0.396,0.0828,171.86,False,0.0,192053,"classic rock, country rock, folk, folk rock, rock, roots rock, singer-songwriter",country rock,Rock,1964
210,All Day and All of the Night,The Kinks,Kinks (Deluxe),71,26,https://open.spotify.com/track/78JmElAFmrPNhLjovDR9Jm,0.262,0.551,-7.839,0.723,0.86,0.0558,136.921,False,4.57e-06,141507,"album rock, art rock, british invasion, classic rock, folk rock, glam rock, protopunk, psychedelic rock, rock, singer-songwriter",art rock,Rock,1964
211,Under the Boardwalk,The Drifters,Under the Boardwalk,72,13,https://open.spotify.com/track/65jrjEhWfAvysKfnojk1i0,0.908,0.747,-13.635,0.778,0.226,0.107,123.792,False,0.000168,161960,"adult standards, doo-wop, rock-and-roll, rockabilly, soul",doo-wop,R&B,1964
212,A Change Is Gonna Come,Sam Cooke,Ain't That Good News,71,12,https://open.spotify.com/track/0KOE1hat4SIer491XKk4Pa,0.723,0.212,-10.071,0.452,0.383,0.299,173.79,False,0.0,191160,"classic soul, soul, vocal jazz",soul,Soul,1964
213,Gloria,Them,In Reality,39,9,https://open.spotify.com/track/2ORuzegtD2CQ1cpAooRb4X,0.118,0.556,-10.282,0.558,0.729,0.259,115.093,False,0.00338,365600,"british blues, british invasion, protopunk",british invasion,Rock,1964
214,Don't Worry Baby,The Beach Boys,50 Big Ones: Greatest Hits,53,50,https://open.spotify.com/track/6KZqW1CRQjzpRgXoOmLkKQ,0.364,0.505,-10.849,0.849,0.388,0.168,120.987,False,2.58e-05,170933,"baroque pop, classic rock, folk rock, mellow gold, psychedelic rock, rock, sunshine pop",classic rock,Rock,1964
215,My Guy,Mary Wells,Mary Wells Sings My Guy,63,12,https://open.spotify.com/track/4591VqUIXysNlmI5NcAIUd,0.557,0.691,-7.85,0.91,0.581,0.147,126.615,False,4.62e-05,174440,"classic soul, motown, soul",motown,R&B,1964
